lat,lon,FF,DQF_FF
42.95778569686575,134.19004701263142,0,1.0
42.95588122577789,134.21526487928588,0,1.0
42.95397092278331,134.24048111006627,0,1.0
42.95205478847398,134.26569570012896,0,1.0
42.95013282344352,134.2909086446323,0,1.0
42.94820502828739,134.3161199387366,0,1.0
42.946271403602786,134.341329577604,0,1.0
42.94433194998865,134.36653755639875,0,1.0
42.942386668045685,134.39174387028697,0,1.0
42.940435558376386,134.4169485144367,0,1.0
42.93847862158497,134.44215148401804,0,1.0
42.93651585827741,134.467352774203,0,1.0
42.934547269061476,134.49255238016548,0,1.0
42.93257285454667,134.5177502970816,0,1.0
42.93059261534421,134.54294652012922,0,1.0
42.92860655206713,134.56814104448827,0,1.0
42.926614665330206,134.59333386534078,0,1.0
42.92461695574993,134.61852497787063,0,1.0
42.92261342394459,134.64371437726382,0,1.0
42.920604070534196,134.66890205870826,0,1.0
42.918588896140534,134.69408801739394,0,1.0
42.91656790138713,134.71927224851288,0,1.0
42.914541086899256,134.7444547472591,0,1.0
42.91250845330393,134.76963550882866,0,1.0
42.910470001229946,134.7948145284197,0,1.0
42.90842573130781,134.81999180123228,0,1.0
42.906375644169806,134.84516732246863,0,1.0
42.90431974044997,134.870341087333,0,1.0
42.902258020784025,134.89551309103166,0,1.0
42.900190485809524,134.92068332877304,0,1.0
42.89811713616572,134.94585179576748,0,1.0
42.896037972493616,134.97101848722758,0,1.0
42.893952995435946,134.99618339836786,0,1.0
42.99881530899154,133.35464351350834,0,
42.99710417119388,133.3799047291008,0,
42.995387184845654,133.40516447109823,0,
42.99366435048003,133.43042273460082,0,
42.99193566863188,133.4556795147105,0,4.0
42.99020113983789,133.480934806531,0,
42.98846076463653,133.50618860516772,0,
42.986714543568,133.53144090572792,0,
42.984962477174335,133.55669170332055,0,
42.98320456599931,133.5819409930564,0,4.0
42.98144081058849,133.60718877004808,0,4.0
42.979671211489226,133.63243502940986,0,4.0
42.9778957692506,133.65767976625793,0,4.0
42.976114484423526,133.6829229757102,0,4.0
42.97432735756063,133.7081646528864,0,4.0
42.97253438921639,133.73340479290815,0,4.0
42.97073557994699,133.75864339089875,0,4.0
42.96893093031039,133.78388044198346,0,4.0
42.96712044086635,133.80911594128926,0,4.0
42.9653041121764,133.834349883945,0,
42.96348194480381,133.85958226508143,0,
42.96165393931365,133.88481307983102,0,
42.959820096272736,133.91004232332818,0,
42.95798041624969,133.93526999070917,0,4.0
42.95613489981485,133.96049607711205,0,4.0
42.954283547540356,133.98572057767683,0,4.0
42.95242636000012,134.01094348754532,0,1.0
42.95056333776979,134.03616480186122,0,1.0
42.94869448142681,134.06138451577013,0,1.0
42.946819791550354,134.08660262441953,0,1.0
42.9449392687214,134.11181912295882,0,1.0
42.94305291352267,134.1370340065392,0,1.0
42.94116072653864,134.16224727031388,0,1.0
42.93926270835557,134.187458909438,0,1.0
42.937358859561485,134.21266891906845,0,1.0
42.93544918074614,134.23787729436418,0,1.0
42.93353367250106,134.26308403048603,0,1.0
42.931612335419565,134.28828912259678,0,1.0
42.929685170096704,134.31349256586105,0,1.0
42.92775217712928,134.3386943554456,0,1.0
42.92581335711588,134.36389448651894,0,1.0
42.92386871065681,134.38909295425157,0,1.0
42.921918238354195,134.41428975381606,0,1.0
42.91996194081185,134.43948488038683,0,1.0
42.917999818635415,134.46467832914027,0,1.0
42.91603187243219,134.4898700952548,0,1.0
42.91405810281133,134.51506017391077,0,1.0
42.91207851038369,134.54024856029054,0,1.0
42.91009309576187,134.5654352495784,0,1.0
42.90810185956029,134.59062023696075,0,1.0
42.90610480239503,134.6158035176259,0,1.0
42.904101924883996,134.64098508676412,0,1.0
42.9020932276468,134.66616493956778,0,1.0
42.90007871130485,134.69134307123124,0,1.0
42.898058376481245,134.71651947695088,0,1.0
42.89603222380087,134.7416941519251,0,1.0
42.894000253890376,134.76686709135424,0,1.0
42.89196246737812,134.79203829044087,0,1.0
42.88991886489424,134.81720774438944,0,1.0
42.887869447070585,134.84237544840647,0,1.0
42.88581421454079,134.86754139770056,0,1.0
42.88375316794023,134.8927055874824,0,1.0
42.88168630790599,134.91786801296462,0,1.0
42.879613635076936,134.94302866936204,0,1.0
42.877535150093664,134.96818755189153,0,1.0
42.8754508535985,134.99334465577198,0,1.0
42.998703339819,133.07443476464337,0,4.0
42.9970571095576,133.09970395048532,0,4.0
42.99540502689926,133.12497171808437,0,4.0
42.99374709235713,133.1502380625264,0,4.0
42.99208330644618,133.1755029788989,0,4.0
42.99041366968319,133.20076646229109,0,4.0
42.988738182586694,133.22602850779387,0,
42.987056845676996,133.25128911049987,0,
42.98536965947622,133.2765482655034,0,
42.9836766245082,133.30180596790052,0,4.0
42.98197774129865,133.32706221278897,0,4.0
42.980273010375,133.35231699526824,0,4.0
42.978562432266465,133.37757031043952,0,4.0
42.97684600750405,133.40282215340582,0,
42.97512373662054,133.4280725192718,0,
42.973395620150484,133.45332140314392,0,
42.971661658630204,133.4785688001304,0,
42.96992185259784,133.50381470534117,0,
42.96817620259328,133.52905911388794,0,
42.96642470915815,133.55430202088422,0,
42.96466737283594,133.57954342144532,0,4.0
42.96290419417184,133.6047833106882,0,4.0
42.96113517371282,133.63002168373177,0,4.0
42.95936031200769,133.65525853569665,0,4.0
42.95757960960693,133.6804938617052,0,4.0
42.955793067062885,133.70572765688175,0,
42.9540006849296,133.73095991635225,0,4.0
42.95220246376298,133.7561906352446,0,4.0
42.9503984041206,133.78141980868847,0,4.0
42.94858850656185,133.8066474318153,0,
42.946772771647915,133.83187349975847,0,
42.94495119994172,133.8570980076531,0,
42.94312379200797,133.88232095063623,0,
42.941290548413114,133.90754232384666,0,
42.93945146972537,133.93276212242512,0,
42.9376065565148,133.95798034151417,0,1.0
42.93575580935311,133.98319697625817,0,1.0
42.93389922881387,134.00841202180345,0,1.0
42.932036815472365,134.03362547329817,0,1.0
42.930168569905675,134.05883732589237,0,1.0
42.9282944926926,134.08404757473792,0,1.0
42.92641458441374,134.10925621498868,0,1.0
42.924528845651466,134.1344632418003,0,1.0
42.922637276989875,134.1596686503304,0,1.0
42.92073987901483,134.18487243573853,0,1.0
42.918836652314006,134.21007459318602,0,1.0
42.91692759747677,134.2352751178363,0,1.0
42.915012715094285,134.26047400485453,0,1.0
42.9130920057595,134.28567124940798,0,1.0
42.91116547006706,134.31086684666568,0,1.0
42.90923310861343,134.3360607917987,0,1.0
42.907294921996765,134.3612530799801,0,1.0
42.90535091081702,134.3864437063847,0,1.0
42.90340107567593,134.41163266618946,0,1.0
42.901445417176944,134.43681995457322,0,1.0
42.89948393592525,134.46200556671684,0,1.0
42.89751663252787,134.48718949780297,0,1.0
42.895543507593494,134.51237174301647,0,1.0
42.893564561732624,134.53755229754404,0,1.0
42.891579795557455,134.56273115657442,0,1.0
42.88958920968199,134.58790831529828,0,1.0
42.88759280472198,134.61308376890833,0,1.0
42.885590581294906,134.6382575125993,0,1.0
42.88358254001999,134.66342954156784,0,1.0
42.88156868151823,134.68859985101273,0,1.0
42.87954900641235,134.71376843613467,0,1.0
42.87752351532683,134.73893529213643,0,1.0
42.87549220888793,134.76410041422272,0,1.0
42.87345508772359,134.78926379760048,0,1.0
42.87141215246356,134.81442543747846,0,1.0
42.86936340373931,134.83958532906757,0,1.0
42.867308842184045,134.86474346758075,0,1.0
42.86524846843274,134.889899848233,0,1.0
42.863182283122086,134.91505446624137,0,1.0
42.86111028689055,134.94020731682494,0,1.0
42.8590324803783,134.96535839520487,0,1.0
42.85694886422729,134.99050769660448,0,1.0
42.99944695575846,132.76895262151194,0,4.0
42.99787150944684,132.79423051615228,0,4.0
42.996290206622874,132.8195070529333,0,4.0
42.994703047777996,132.84478222692547,0,4.0
42.993110033405436,132.87005603320108,0,4.0
42.9915111640002,132.8953284668339,0,4.0
42.98990644005908,132.9205995228994,0,4.0
42.98829586208062,132.9458691964747,0,4.0
42.98667943056526,132.9711374826385,0,4.0
42.98505714601511,132.9964043764712,0,4.0
42.9834290089341,133.02166987305478,0,4.0
42.98179501982798,133.04693396747297,0,4.0
42.98015517920425,133.07219665481108,0,4.0
42.97850948757219,133.09745793015614,0,
42.976857945442895,133.12271778859684,0,4.0
42.97520055332923,133.14797622522357,0,4.0
42.97353731174582,133.17323323512835,0,4.0
42.971868221209114,133.19848881340494,0,4.0
42.970193282237304,133.22374295514877,0,
42.96851249535038,133.24899565545698,0,
42.966825861070085,133.27424690942843,0,
42.96513337992001,133.29949671216366,0,4.0
42.96343505242547,133.324745058765,0,4.0
42.96173087911354,133.34999194433638,0,4.0
42.96002086051315,133.37523736398356,0,
42.95830499715494,133.40048131281404,0,
42.956583289571334,133.42572378593695,0,
42.95485573829659,133.45096477846332,0,
42.95312234386666,133.47620428550582,0,
42.95138310681935,133.50144230217887,0,
42.949638027694185,133.52667882359876,0,
42.94788710703248,133.55191384488344,0,
42.94613034537734,133.57714736115264,0,4.0
42.94436774327362,133.60237936752796,0,4.0
42.942599301267954,133.62760985913266,0,4.0
42.94082501990878,133.6528388310919,0,4.0
42.93904489974625,133.67806627853258,0,4.0
42.93725894133235,133.7032921965834,0,
42.9354671452208,133.72851658037484,0,
42.933669511967075,133.7537394250392,0,
42.931866042128455,133.77896072571073,0,
42.930056736263985,133.8041804775253,0,
42.928241594934455,133.82939867562072,0,4.0
42.92642061870243,133.8546153151366,0,4.0
42.92459380813229,133.87983039121443,0,1.0
42.9227611637901,133.90504389899743,0,4.0
42.92092268624374,133.9302558336308,0,
42.91907837606284,133.95546619026157,0,1.0
42.91722823381883,133.98067496403857,0,1.0
42.91537226008487,134.0058821501125,0,1.0
42.9135104554359,134.031087743636,0,1.0
42.9116428204486,134.05629173976354,0,1.0
42.90976935570143,134.08149413365143,0,1.0
42.9078900617746,134.10669492045793,0,1.0
42.906004939250124,134.1318940953432,0,1.0
42.904113988711735,134.15709165346922,0,1.0
42.90221721074493,134.18228758999996,0,1.0
42.90031460593696,134.2074819001012,0,1.0
42.8984061748769,134.23267457894073,0,1.0
42.89649191815547,134.25786562168818,0,1.0
42.89457183636525,134.28305502351523,0,1.0
42.892645930100535,134.30824277959528,0,1.0
42.89071419995738,134.33342888510384,0,1.0
42.88877664653357,134.3586133352183,0,1.0
42.88683327042871,134.383796125118,0,1.0
42.884884072244105,134.40897724998422,0,1.0
42.882929052582845,134.4341567050002,0,1.0
42.88096821204977,134.45933448535112,0,1.0
42.87900155125144,134.48451058622413,0,1.0
42.877029070796205,134.50968500280842,0,1.0
42.87505077129417,134.53485773029513,0,1.0
42.87306665335715,134.56002876387726,0,1.0
42.87107671759876,134.58519809874994,0,1.0
42.869080964634335,134.6103657301102,0,1.0
42.86707939508098,134.6355316531572,0,1.0
42.86507200955753,134.66069586309192,0,1.0
42.863058808684585,134.6858583551175,0,1.0
42.86103979308449,134.71101912443896,0,1.0
42.8590149633813,134.7361781662635,0,1.0
42.85698432020087,134.76133547580017,0,1.0
42.85494786417079,134.78649104826016,0,1.0
42.852905595920376,134.8116448788567,0,1.0
42.8508575160807,134.83679696280495,0,1.0
42.84880362528457,134.86194729532227,0,1.0
42.84674392416656,134.88709587162788,0,1.0
42.84467841336296,134.91224268694324,0,1.0
42.84260709351181,134.93738773649176,0,1.0
42.84052996525294,134.96253101549897,0,1.0
42.83844702922779,134.98767251919236,0,1.0
42.99933498533808,132.46346719472677,0,4.0
42.997830347634824,132.4887530623002,0,4.0
42.99631984956839,132.51403763251875,0,4.0
42.99480349160846,132.53932090043864,0,4.0
42.99328127422641,132.56460286111755,0,4.0
42.991753197895484,132.58988350961485,0,4.0
42.99021926309068,132.61516284099136,0,4.0
42.98867947028879,132.64044085030952,0,4.0
42.98713381996841,132.6657175326333,0,4.0
42.9855823126099,132.69099288302826,0,4.0
42.98402494869547,132.7162668965616,0,4.0
42.98246172870904,132.741539568302,0,4.0
42.980892653136394,132.7668108933198,0,4.0
42.979317722465055,132.792080866687,0,4.0
42.97773693718435,132.81734948347705,0,4.0
42.976150297785374,132.84261673876512,0,4.0
42.974557804761076,132.86788262762798,0,4.0
42.97295945860612,132.89314714514404,0,4.0
42.97135525981698,132.91841028639325,0,4.0
42.96974520889192,132.9436720464573,0,4.0
42.968129306331,132.9689324204194,0,4.0
42.966507552636045,132.99419140336457,0,4.0
42.964879948310696,133.0194489903793,0,4.0
42.96324649386031,133.04470517655184,0,4.0
42.961607189792105,133.0699599569721,0,4.0
42.95996203661503,133.0952133267316,0,
42.95831103483986,133.12046528092358,0,4.0
42.95665418497911,133.14571581464295,0,4.0
42.954991487547105,133.17096492298626,0,4.0
42.953322943059916,133.1962126010518,0,4.0
42.95164855203547,133.22145884393956,0,4.0
42.94996831499337,133.24670364675114,0,
42.948282232455085,133.27194700458995,0,
42.94659030494382,133.29718891256104,0,
42.944892532984554,133.32242936577123,0,
42.94318891710407,133.34766835932902,0,
42.94147945783093,133.3729058883446,0,
42.93976415569543,133.39814194793004,0,
42.938043011229674,133.42337653319896,0,
42.936316024967574,133.44860963926686,0,
42.93458319744474,133.47384126125093,0,
42.932844529198626,133.4990713942701,0,
42.93110002076841,133.5243000334451,0,
42.92934967269509,133.54952717389838,0,
42.92759348552139,133.5747528107542,0,
42.92583145979185,133.5999769391386,0,
42.92406359605274,133.62519955417937,0,
42.922289894852135,133.65042065100607,0,
42.92051035673988,133.6756402247501,0,
42.91872498226755,133.70085827054467,0,
42.91693377198855,133.72607478352472,0,
42.91513672645801,133.75128975882708,0,
42.91333384623283,133.77650319159028,0,
42.9115251318717,133.80171507695476,0,
42.90971058393507,133.82692541006284,0,4.0
42.90789020298516,133.8521341860585,0,1.0
42.906063989585924,133.8773414000877,0,1.0
42.90423194430313,133.90254704729813,0,
42.90239406770429,133.92775112283942,0,
42.900550360358665,133.9529536218631,0,1.0
42.89870082283732,133.97815453952228,0,1.0
42.89684545571305,134.00335387097232,0,1.0
42.89498425956038,134.02855161137012,0,1.0
42.89311723495572,134.05374775587464,0,1.0
42.89124438247709,134.07894229964666,0,1.0
42.889365702704374,134.1041352378488,0,1.0
42.88748119621918,134.12932656564564,0,1.0
42.88559086360488,134.1545162782037,0,1.0
42.88369470544662,134.17970437069116,0,1.0
42.88179272233127,134.20489083827837,0,1.0
42.87988491484749,134.23007567613755,0,1.0
42.877971283585694,134.25525887944266,0,1.0
42.876051829138035,134.28044044336974,0,1.0
42.87412655209845,134.3056203630967,0,1.0
42.87219545306259,134.3307986338034,0,1.0
42.87025853262792,134.35597525067163,0,1.0
42.8683157913936,134.38115020888512,0,1.0
42.86636722996059,134.40632350362955,0,1.0
42.864412848931586,134.4314951300925,0,1.0
42.86245264891103,134.4566650834636,0,1.0
42.86048663050511,134.4818333589344,0,1.0
42.858514794321806,134.5069999516984,0,1.0
42.85653714097081,134.53216485695106,0,1.0
42.85455367106356,134.55732806988988,0,1.0
42.85256438521329,134.5824895857143,0,1.0
42.85056928403494,134.60764939962576,0,1.0
42.848568368145216,134.63280750682767,0,1.0
42.84656163816255,134.6579639025255,0,1.0
42.84454909470716,134.68311858192666,0,1.0
42.842530738401,134.7082715402406,0,1.0
42.84050656986775,134.73342277267875,0,1.0
42.838476589732835,134.75857227445462,0,1.0
42.836440798623464,134.7837200407837,0,1.0
42.83439919716855,134.80886606688352,0,1.0
42.83235178599874,134.83401034797367,0,1.0
42.8302985657465,134.85915287927574,0,1.0
42.82823953704594,134.88429365601337,0,1.0
42.826174700532974,134.9094326734123,0,1.0
42.824104056845265,134.93456992670028,0,1.0
42.82202760662216,134.95970541110714,0,1.0
42.81994535050479,134.98483912186472,0,1.0
42.999795376876385,132.13269304415022,0,1.0
42.99836743362849,132.1579873798818,0,1.0
42.99693362598555,132.18328048383222,0,1.0
42.99549395439355,132.20857235104273,0,1.0
42.99404841930028,132.23386297655594,0,1.0
42.992597021155326,132.259152355416,0,1.0
42.99113976041004,132.28444048266863,0,1.0
42.98967663751765,132.30972735336084,0,4.0
42.988207652933056,132.33501296254133,0,4.0
42.98673280711309,132.36029730526016,0,4.0
42.98525210051628,132.38558037656898,0,4.0
42.983765533603,132.4108621715209,0,4.0
42.9822731068354,132.43614268517064,0,4.0
42.98077482067743,132.46142191257428,0,4.0
42.97927067559482,132.4866998487896,0,4.0
42.97776067205512,132.51197648887583,0,4.0
42.97624481052765,132.53725182789373,0,4.0
42.974723091483526,132.5625258609056,0,4.0
42.973195515395666,132.58779858297538,0,4.0
42.97166208273875,132.61306998916848,0,4.0
42.970122793989326,132.63834007455188,0,4.0
42.968577649625594,132.66360883419415,0,4.0
42.96702665012769,132.68887626316547,0,4.0
42.96546979597748,132.71414235653748,0,4.0
42.96390708765858,132.7394071093836,0,4.0
42.962338525656435,132.7646705167786,0,4.0
42.96076411045829,132.7899325737991,0,4.0
42.95918384255316,132.81519327552306,0,4.0
42.957597722431835,132.84045261703028,0,4.0
42.956005750586925,132.86571059340204,0,4.0
42.95440792751276,132.89096719972127,0,4.0
42.95280425370555,132.91622243107253,0,4.0
42.95119472966321,132.94147628254203,0,4.0
42.94957935588548,132.96672874921757,0,4.0
42.94795813287388,132.9919798261886,0,4.0
42.94633106113167,133.01722950854628,0,4.0
42.94469814116398,133.0424777913833,0,4.0
42.943059373477645,133.06772466979416,0,
42.9414147585813,133.09297013887488,0,
42.93976429698541,133.11821419372325,0,
42.938107989202145,133.14345682943866,0,4.0
42.936445835745495,133.16869804112224,0,4.0
42.93477783713123,133.19393782387678,0,4.0
42.93310399387691,133.21917617280678,0,4.0
42.93142430650183,133.24441308301834,0,
42.92973877552713,133.26964854961946,0,4.0
42.92804740147566,133.2948825677196,0,
42.926350184872106,133.32011513243015,0,
42.924647126242874,133.34534623886407,0,
42.9229382261162,133.37057588213617,0,
42.92122348502204,133.39580405736282,0,
42.91950290349218,133.4210307596623,0,
42.917776482060155,133.44625598415456,0,
42.916044221261274,133.47147972596122,0,
42.914306121632606,133.49670198020576,0,
42.91256218371302,133.5219227420134,0,
42.91081240804315,133.54714200651105,0,
42.90905679516541,133.57235976882748,0,
42.90729534562393,133.59757602409317,0,
42.9055280599647,133.6227907674404,0,
42.9037549387354,133.6480039940032,0,
42.901975982485524,133.67321569891746,0,
42.90019119176633,133.6984258773208,0,4.0
42.898400567130835,133.7236345243527,0,4.0
42.89660410913383,133.74884163515435,0,
42.8948018183319,133.77404720486885,0,
42.8929936952833,133.79925122864103,0,4.0
42.89117974054819,133.82445370161764,0,1.0
42.88935995468839,133.84965461894717,0,1.0
42.88753433826752,133.87485397577998,0,1.0
42.88570289185099,133.90005176726828,0,
42.88386561600594,133.92524798856607,0,
42.88202251130127,133.95044263482924,0,1.0
42.88017357830767,133.97563570121557,0,1.0
42.87831881759759,134.00082718288462,0,1.0
42.87645822974521,134.02601707499784,0,1.0
42.874591815326504,134.05120537271858,0,1.0
42.872719574919195,134.076392071212,0,1.0
42.870841509102775,134.10157716564527,0,1.0
42.86895761845848,134.12676065118728,0,1.0
42.8670679035693,134.15194252300893,0,1.0
42.86517236502001,134.17712277628297,0,1.0
42.86327100339712,134.20230140618403,0,1.0
42.861363819288925,134.22747840788867,0,1.0
42.859450813285434,134.25265377657544,0,1.0
42.857531985978454,134.2778275074247,0,1.0
42.85560733796153,134.3029995956187,0,1.0
42.85367686982995,134.32817003634176,0,1.0
42.85174058218076,134.35333882478002,0,1.0
42.849798475612786,134.37850595612164,0,1.0
42.84785055072659,134.4036714255566,0,1.0
42.845896808124465,134.428835228277,0,1.0
42.84393724841049,134.45399735947674,0,1.0
42.841971872190484,134.47915781435177,0,1.0
42.840000680072,134.50431658809995,0,1.0
42.83802367266438,134.52947367592117,0,1.0
42.83604085057867,134.55462907301722,0,1.0
42.83405221442767,134.57978277459196,0,1.0
42.832057764826004,134.60493477585118,0,1.0
42.83005750238992,134.63008507200263,0,1.0
42.828051427737506,134.6552336582561,0,1.0
42.82603954148857,134.6803805298234,0,1.0
42.82402184426464,134.70552568191832,0,1.0
42.82199833668904,134.73066910975663,0,1.0
42.81996901938681,134.75581080855616,0,1.0
42.81793389298472,134.7809507735368,0,1.0
42.81589295811129,134.80608899992038,0,1.0
42.813846215396815,134.8312254829308,0,1.0
42.81179366547331,134.85636021779396,0,1.0
42.809735308974496,134.88149319973792,0,1.0
42.80767114653591,134.90662442399267,0,1.0
42.80560117879477,134.93175388579027,0,1.0
42.803525406390044,134.9568815803649,0,1.0
42.80144382996245,134.9820075029527,0,1.0
42.98967087931945,120.02099172230727,0,2.0
42.9910573051749,120.04628659160163,0,2.0
42.99243786504372,120.0715826518269,0,2.0
42.993812558496366,120.09687989801591,0,2.0
42.99518138510516,120.12217832520011,0,2.0
42.99654434444418,120.14747792840949,0,2.0
42.99790143608934,120.17277870267269,0,2.0
42.99925265961834,120.19808064301688,0,2.0
42.99925265961834,131.80191935698312,0,4.0
42.99790143608934,131.8272212973273,0,4.0
42.99654434444418,131.8525220715905,0,4.0
42.99518138510516,131.8778216747999,0,4.0
42.993812558496366,131.9031201019841,0,1.0
42.99243786504372,131.9284173481731,0,1.0
42.9910573051749,131.95371340839836,0,1.0
42.98967087931945,131.97900827769274,0,1.0
42.98827858790865,132.0043019510904,0,1.0
42.98688043137561,132.02959442362715,0,1.0
42.98547641015527,132.05488569033997,0,1.0
42.98406652468429,132.08017574626746,0,1.0
42.98265077540119,132.10546458644964,0,1.0
